student_id,age,gender,branch,year,cgpa,attendance,backlogs,internships,projects,certifications,coding_problems,python,sql,java,dsa,machine_learning,power_bi,excel,communication_score,aptitude_score,placement
STU2753,20,Male,Computer Science,4,6.48,79.7,0,0,4,4,16,0,0,0,0,0,0,0,69.4,65.5,0
STU2754,23,Female,Civil Eng,4,7.35,69.0,0,0,0,0,48,1,1,0,1,0,1,1,77.7,46.4,1
STU2755,21,Male,Mechanical Eng,4,7.71,74.8,0,0,3,1,179,1,0,1,0,0,0,1,76.1,76.6,1
STU2756,22,Male,Computer Science,3,6.54,73.1,0,0,1,1,54,1,0,1,1,1,0,1,71.6,90.2,1
STU2757,21,Female,Information Technology,4,5.67,77.0,0,1,2,10,146,0,1,1,1,1,0,0,91.6,58.9,1
STU2758,20,Male,Computer Science,4,7.37,71.3,0,0,2,2,65,1,1,1,1,1,0,1,63.6,60.2,1
STU2759,21,Female,Information Technology,4,7.25,62.7,1,1,1,2,11,0,0,1,0,0,1,1,65.3,65.3,0
STU2760,21,Male,Computer Science,4,7.17,100.0,0,0,0,3,52,1,1,1,1,0,1,0,72.0,59.0,1
STU2761,21,Female,Electronics & Comm,4,7.84,64.4,0,1,1,3,121,1,1,0,0,0,1,1,51.4,62.3,1
STU2762,19,Female,Electronics & Comm,4,9.17,79.8,0,1,1,4,2,1,0,1,0,1,0,1,77.6,80.4,1
STU2763,21,Male,Mechanical Eng,3,7.27,60.3,0,0,3,2,14,0,1,0,1,0,1,1,69.0,64.0,1
STU2764,20,Female,Computer Science,4,7.79,58.0,0,1,1,7,11,1,1,0,1,1,0,1,69.3,69.4,1
STU2765,20,Male,Electrical Eng,4,8.4,79.0,0,0,3,4,58,1,1,0,0,1,1,1,75.6,95.5,1
STU2766,21,Male,Electrical Eng,3,8.21,79.7,2,0,1,2,30,1,0,1,1,1,1,1,73.3,87.0,1
STU2767,21,Male,Computer Science,4,6.92,90.6,0,1,4,1,191,1,0,0,1,1,1,1,73.8,49.3,1
STU2768,20,Female,Information Technology,4,7.71,82.0,0,1,2,5,4,1,1,1,1,1,0,1,62.5,91.2,1
STU2769,20,Male,Computer Science,3,8.2,76.5,1,1,1,3,4,1,1,1,1,1,1,1,90.0,85.7,1
STU2770,21,Male,Computer Science,4,6.36,68.5,4,0,6,3,93,1,0,0,1,1,0,0,47.5,87.4,0
STU2771,21,Male,Computer Science,3,8.99,93.0,0,0,1,3,71,1,1,1,1,0,0,0,58.4,55.6,1
STU2772,22,Male,Electronics & Comm,4,9.17,87.3,0,0,2,2,7,1,0,1,0,0,1,1,60.3,68.2,1
STU2773,22,Female,Information Technology,4,6.8,65.5,0,1,2,1,72,1,1,1,0,0,0,1,57.9,59.1,1
STU2774,21,Male,Civil Eng,3,7.81,78.4,0,1,2,1,15,1,0,1,0,0,0,1,43.5,66.8,1
STU2775,20,Male,Computer Science,4,8.31,79.4,0,0,5,2,90,1,1,1,1,1,0,1,91.0,91.3,1
STU2776,21,Male,Civil Eng,4,7.0,74.5,1,2,4,0,25,0,1,0,0,1,1,0,77.0,67.1,1
STU2777,20,Male,Computer Science,4,8.13,85.7,0,0,3,2,158,1,1,1,1,1,0,1,59.2,39.2,1
STU2778,20,Female,Electrical Eng,4,7.78,86.3,0,3,5,3,98,1,1,1,0,0,1,0,77.8,59.4,1
STU2779,21,Male,Information Technology,4,5.99,76.1,2,0,2,1,48,1,0,1,0,1,0,1,65.8,55.2,1
STU2780,19,Other,Computer Science,4,8.11,75.2,3,2,0,0,68,1,1,1,0,0,1,1,63.9,91.8,0
STU2781,22,Male,Mechanical Eng,4,6.39,93.0,2,1,3,4,119,0,1,0,1,0,0,0,54.6,52.8,1
STU2782,21,Male,Information Technology,3,8.63,87.3,0,2,2,2,228,1,1,1,0,0,0,1,68.2,58.9,1
STU2783,21,Female,Electronics & Comm,4,6.86,78.7,0,0,1,1,5,1,1,0,0,0,0,1,59.1,59.4,1
STU2784,21,Male,Electronics & Comm,3,7.42,61.7,0,1,2,4,69,0,1,0,1,0,0,1,54.4,89.0,1
STU2785,22,Female,Information Technology,4,9.11,81.4,1,0,4,3,223,1,1,1,1,0,0,1,81.4,79.4,1
STU2786,21,Other,Information Technology,4,8.15,85.0,0,4,1,1,22,1,0,1,1,0,0,1,56.5,73.5,1
STU2787,21,Male,Electrical Eng,3,6.41,50.5,2,4,4,1,24,1,0,0,0,0,0,0,87.7,68.5,1
STU2788,19,Male,Computer Science,3,6.48,80.5,0,0,2,1,68,1,0,1,1,1,0,1,58.0,68.2,1
STU2789,21,Female,Electronics & Comm,3,6.94,73.8,1,1,1,4,7,1,0,0,1,1,0,1,47.0,66.1,1
STU2790,20,Male,Mechanical Eng,4,8.03,75.8,0,1,4,2,50,0,1,1,0,0,1,1,75.4,95.8,1
STU2791,21,Male,Computer Science,4,7.99,68.9,3,0,5,2,53,1,0,1,0,1,0,1,61.7,46.0,1
STU2792,21,Male,Computer Science,4,6.67,76.5,0,0,1,5,79,1,1,0,1,0,1,1,45.9,23.5,1
STU2793,21,Male,Electrical Eng,4,6.32,91.9,1,4,1,0,34,1,1,1,1,1,0,1,71.6,71.6,1
STU2794,19,Female,Information Technology,3,7.91,73.5,0,1,2,0,153,1,1,1,1,1,1,1,49.7,86.0,1
STU2795,19,Male,Information Technology,4,7.4,87.7,0,0,3,1,17,1,1,1,0,1,0,0,40.2,67.8,1
STU2796,21,Male,Computer Science,4,9.97,69.9,0,0,0,0,146,1,1,1,1,0,0,1,77.5,35.3,1
STU2797,19,Female,Electronics & Comm,4,7.64,85.6,0,0,1,3,57,0,0,1,0,0,0,1,88.8,76.2,1
STU2798,19,Male,Computer Science,3,9.6,78.0,0,1,3,3,106,1,0,1,0,1,0,0,62.5,49.0,1
STU2799,19,Male,Information Technology,4,6.31,81.5,0,0,2,1,96,1,1,1,1,0,1,1,85.0,45.7,1
STU2800,22,Female,Electrical Eng,4,5.87,78.1,0,1,2,0,59,1,1,0,1,0,1,1,79.2,50.3,1
STU2801,21,Male,Computer Science,4,6.37,84.4,4,0,4,0,92,1,1,0,1,0,0,1,77.3,40.9,0
STU2802,20,Female,Information Technology,3,8.91,52.3,0,0,4,6,120,1,0,1,1,0,1,1,65.6,68.1,1
STU2803,20,Female,Civil Eng,4,9.53,63.8,0,0,5,3,101,0,1,0,1,0,0,1,59.7,55.3,1
STU2804,20,Male,Electronics & Comm,4,6.74,82.2,0,2,1,2,18,1,1,1,0,1,0,1,72.8,45.0,1
STU2805,21,Male,Mechanical Eng,3,7.09,57.6,0,0,4,1,133,1,1,0,1,1,0,0,77.1,100.0,1
STU2806,21,Male,Information Technology,4,6.31,72.7,2,2,3,2,166,1,1,1,1,0,0,1,50.4,57.0,1
STU2807,20,Male,Electrical Eng,4,5.61,77.5,3,0,1,0,6,1,0,1,0,1,0,0,63.5,65.8,0
STU2808,20,Female,Computer Science,3,8.39,69.7,0,1,2,10,54,0,1,1,0,1,0,1,65.3,88.3,1
STU2809,19,Female,Computer Science,4,7.85,71.1,0,0,0,3,157,1,1,1,1,0,0,1,64.0,75.2,1
STU2810,21,Male,Computer Science,4,7.61,80.7,0,1,3,3,114,1,1,1,0,0,1,1,58.5,93.6,1
STU2811,21,Female,Information Technology,4,6.06,88.1,5,2,3,2,220,1,1,1,1,1,0,1,49.3,54.6,0
STU2812,20,Female,Mechanical Eng,4,9.4,68.4,0,0,3,2,85,1,0,1,0,1,0,1,63.7,80.7,1
STU2813,19,Female,Information Technology,3,7.05,72.2,0,0,1,1,64,1,1,0,0,1,0,1,64.1,72.4,1
STU2814,19,Male,Electronics & Comm,4,8.19,70.7,0,1,2,1,25,1,1,0,1,0,1,1,61.4,79.9,1
STU2815,22,Male,Electrical Eng,3,6.0,53.8,0,0,1,2,98,1,1,1,0,1,1,1,77.1,77.7,1
STU2816,20,Male,Electronics & Comm,4,7.39,79.4,0,1,5,0,44,0,0,0,0,0,0,1,48.8,53.4,1
STU2817,21,Female,Information Technology,3,7.92,87.3,0,0,3,0,49,1,1,1,0,0,0,1,71.9,100.0,1
STU2818,21,Male,Electronics & Comm,3,7.96,88.2,0,1,0,2,29,1,1,1,1,0,0,0,42.9,31.1,0
STU2819,20,Female,Information Technology,4,7.77,69.3,0,1,1,5,61,1,1,1,1,0,1,0,67.1,52.0,1
STU2820,20,Male,Computer Science,4,8.14,65.5,0,0,3,5,61,1,1,1,1,0,0,0,36.4,75.2,1
STU2821,20,Male,Civil Eng,4,6.36,78.2,2,1,2,0,13,1,1,1,0,0,0,1,55.5,69.4,1
STU2822,21,Male,Computer Science,3,7.82,86.3,0,1,3,0,23,1,1,1,0,0,1,1,67.7,67.0,1
STU2823,21,Other,Computer Science,4,7.73,79.5,0,0,1,2,231,1,1,1,1,0,0,1,48.0,75.7,1
STU2824,21,Male,Mechanical Eng,3,7.85,80.9,0,1,3,4,5,1,1,0,1,0,1,1,48.1,52.4,1
STU2825,21,Female,Information Technology,4,7.68,89.4,0,1,1,6,75,1,1,1,1,1,0,1,81.7,77.6,1
STU2826,19,Male,Electronics & Comm,4,6.2,70.6,1,0,2,4,35,1,1,1,0,1,0,1,45.7,63.1,1
STU2827,22,Male,Information Technology,3,6.15,75.8,1,3,5,3,51,1,1,0,0,1,0,1,66.3,86.0,1
STU2828,21,Male,Information Technology,4,5.16,94.3,1,1,2,1,211,1,0,1,1,0,1,1,88.7,60.4,1
STU2829,20,Male,Computer Science,3,8.5,76.0,1,0,0,0,300,1,1,1,1,1,0,1,70.0,72.0,1
STU2830,23,Male,Information Technology,4,8.51,65.3,0,2,6,0,40,1,1,1,1,0,0,1,68.4,74.6,1
STU2831,21,Male,Information Technology,4,8.53,71.3,0,0,1,2,15,1,1,1,0,1,0,1,58.0,78.6,1
STU2832,21,Male,Electrical Eng,4,7.94,68.6,0,1,3,0,1,1,1,1,0,1,1,1,58.1,65.6,1
STU2833,21,Male,Electronics & Comm,4,5.25,81.6,1,0,2,3,4,0,0,0,0,0,0,1,65.7,60.7,0
STU2834,21,Female,Civil Eng,3,6.47,69.0,2,2,1,3,52,1,1,1,0,0,1,1,40.0,53.4,0
STU2835,21,Female,Computer Science,3,7.79,80.7,0,1,1,0,62,1,1,1,1,1,1,1,82.2,72.3,1
STU2836,20,Male,Electronics & Comm,3,7.75,70.6,0,1,1,5,31,0,0,0,0,0,1,1,70.9,36.5,1
STU2837,20,Female,Electronics & Comm,4,7.35,56.8,0,0,4,2,36,0,0,0,0,0,0,1,43.5,69.6,0
STU2838,22,Female,Civil Eng,4,8.01,81.1,1,0,4,5,38,1,1,1,1,1,1,1,82.4,70.7,1
STU2839,20,Male,Computer Science,3,7.61,79.5,4,1,2,5,138,1,1,1,0,0,0,0,77.5,93.1,1
STU2840,20,Female,Electronics & Comm,4,7.73,83.2,0,0,1,1,44,0,1,0,0,0,0,1,74.1,55.1,1
STU2841,20,Female,Mechanical Eng,3,6.9,71.3,1,0,4,1,26,1,1,1,0,0,0,0,99.3,67.8,1
STU2842,20,Male,Computer Science,3,8.68,70.2,0,1,2,0,236,1,1,1,1,1,0,1,69.3,67.4,1
STU2843,21,Male,Mechanical Eng,4,7.13,82.0,2,2,2,3,33,1,0,0,0,1,0,0,89.4,48.4,1
STU2844,22,Female,Computer Science,4,6.14,93.2,3,0,2,2,81,1,1,0,1,1,0,0,68.4,64.9,0
STU2845,20,Male,Electrical Eng,4,6.75,78.1,5,0,2,5,15,1,0,0,1,1,1,0,74.3,44.9,0
STU2846,20,Male,Civil Eng,3,7.22,82.2,0,2,2,1,19,0,0,0,0,1,1,1,60.3,79.4,1
STU2847,20,Male,Electronics & Comm,4,8.69,74.8,1,2,2,3,20,0,1,0,0,0,0,1,41.6,73.9,1
STU2848,22,Male,Information Technology,3,7.55,62.6,0,1,2,8,40,1,1,1,0,0,0,1,42.4,71.5,1
STU2849,21,Female,Computer Science,3,7.4,87.7,0,0,4,3,193,1,1,1,1,1,0,1,66.8,55.4,1
STU2850,20,Female,Civil Eng,4,6.23,87.1,1,1,1,0,8,1,1,0,1,1,0,0,64.7,86.3,0
STU2851,21,Other,Information Technology,4,8.46,85.1,1,2,2,2,58,1,1,1,1,1,0,1,51.5,48.7,1
STU2852,22,Male,Computer Science,3,6.88,76.2,0,0,1,1,69,1,1,1,1,1,0,0,64.1,65.8,1
STU2853,21,Male,Electronics & Comm,3,7.49,84.0,0,1,3,0,5,1,0,0,1,0,1,1,74.3,47.5,1
STU2854,22,Male,Information Technology,4,9.23,86.9,0,1,1,1,95,1,1,1,0,1,0,1,86.1,62.3,1
STU2855,20,Male,Computer Science,3,8.16,94.2,0,1,1,1,63,0,1,1,1,0,0,1,58.3,84.1,1
STU2856,21,Male,Computer Science,4,5.81,87.9,3,2,3,4,27,0,0,0,0,1,0,0,73.5,72.1,1
STU2857,21,Female,Computer Science,4,5.65,78.6,3,1,1,1,175,0,0,0,1,1,0,1,92.3,51.2,0
STU2858,21,Female,Electronics & Comm,3,7.53,64.9,0,1,2,3,8,1,0,0,0,0,0,1,78.5,57.2,1
STU2859,21,Male,Electronics & Comm,4,6.27,79.6,1,1,5,0,18,0,0,1,0,1,0,0,57.2,59.3,1
STU2860,21,Female,Electronics & Comm,4,8.31,80.6,0,0,2,0,7,0,1,1,0,1,0,0,69.4,52.5,1
STU2861,21,Male,Electrical Eng,3,7.65,85.1,0,1,1,0,20,0,0,1,1,0,1,1,70.6,69.1,1
STU2862,20,Female,Mechanical Eng,4,7.78,91.5,0,2,2,1,33,0,1,0,0,0,0,1,76.9,97.8,1
STU2863,21,Female,Electronics & Comm,3,6.82,77.0,0,3,3,1,23,0,0,0,0,1,0,1,68.5,56.6,1
STU2864,23,Male,Computer Science,4,9.52,99.0,0,1,2,2,151,1,1,0,1,1,0,1,74.8,93.9,1
STU2865,22,Other,Electronics & Comm,3,10.0,60.4,0,0,3,8,28,1,0,0,0,1,0,1,82.3,64.9,1
STU2866,19,Female,Information Technology,4,7.29,82.2,0,4,3,1,81,1,1,1,1,1,1,1,53.3,69.8,1
STU2867,20,Male,Electronics & Comm,4,7.99,70.0,0,1,2,0,6,1,0,1,0,0,0,1,49.5,68.9,1
STU2868,20,Female,Electronics & Comm,3,7.71,58.9,0,3,3,1,12,1,0,0,0,0,1,0,76.5,39.6,1
STU2869,21,Male,Information Technology,4,7.31,76.0,0,0,1,5,89,1,0,0,1,0,0,1,65.9,71.8,1
STU2870,21,Male,Mechanical Eng,3,6.68,63.4,5,0,2,3,49,1,1,0,1,0,0,0,80.1,28.5,0
STU2871,20,Male,Computer Science,4,6.41,76.4,2,0,3,4,104,1,1,1,0,1,1,1,83.2,68.1,1
STU2872,21,Male,Electronics & Comm,4,6.35,78.3,0,2,1,0,51,1,0,0,0,0,0,1,42.1,67.4,1
STU2873,21,Female,Computer Science,3,8.05,89.2,0,2,1,0,54,1,0,1,1,1,0,0,56.3,42.0,1
STU2874,21,Male,Civil Eng,4,7.03,62.9,1,1,3,0,15,0,1,1,0,0,1,1,66.2,66.0,1
STU2875,21,Female,Computer Science,4,5.0,87.1,3,0,3,4,58,0,1,1,0,0,0,1,53.7,60.6,0
STU2876,21,Female,Computer Science,3,8.09,79.0,0,0,2,1,87,1,1,1,1,1,0,1,61.4,62.7,1
STU2877,21,Male,Information Technology,4,7.56,88.3,0,1,3,3,164,1,1,1,1,1,1,0,50.1,62.8,1
STU2878,20,Female,Information Technology,4,9.08,73.7,0,1,2,2,59,1,1,0,0,1,1,0,61.9,56.2,1
STU2879,21,Male,Computer Science,4,8.01,64.7,1,1,4,2,35,1,1,1,1,0,1,1,54.5,66.1,1
STU2880,21,Male,Electronics & Comm,3,5.97,65.8,2,0,3,1,28,0,0,0,0,1,1,0,72.8,78.0,0
STU2881,22,Male,Information Technology,4,5.15,65.1,3,1,1,3,105,1,0,1,1,0,0,0,80.6,61.4,0
STU2882,21,Male,Computer Science,4,6.81,82.8,0,0,2,0,38,1,1,1,0,0,1,1,73.7,64.2,1
STU2883,21,Male,Information Technology,4,6.91,92.8,0,1,3,9,48,0,1,1,1,0,0,1,100.0,74.7,1
STU2884,20,Female,Electrical Eng,4,8.64,72.4,1,1,4,0,112,0,1,0,0,0,0,0,81.1,99.0,1
STU2885,21,Male,Electronics & Comm,3,7.59,84.3,0,3,1,0,34,1,1,1,1,1,0,1,80.6,62.1,1
STU2886,19,Male,Electrical Eng,4,8.85,62.8,0,1,2,1,45,1,0,1,1,0,0,1,66.9,39.5,1
STU2887,20,Female,Electronics & Comm,4,6.14,79.8,1,1,1,4,4,1,0,1,1,0,0,0,63.7,51.5,1
STU2888,21,Female,Information Technology,4,8.66,84.7,1,0,1,1,39,1,1,1,1,1,1,1,85.8,74.0,1
STU2889,23,Female,Computer Science,3,8.39,63.5,0,2,3,2,4,1,0,0,0,0,1,0,64.5,87.7,1
STU2890,19,Male,Computer Science,4,5.38,76.0,0,0,0,0,79,0,1,0,0,0,0,1,68.5,50.8,1
STU2891,20,Female,Mechanical Eng,4,9.05,85.2,0,0,3,0,3,1,0,1,0,0,0,1,65.6,64.3,1
STU2892,21,Female,Civil Eng,4,7.7,50.0,2,3,4,2,9,0,1,0,0,0,1,1,75.6,65.3,1
STU2893,20,Female,Information Technology,4,8.03,91.4,2,1,5,1,28,1,1,1,1,0,0,1,80.5,53.5,1
STU2894,21,Female,Computer Science,4,6.65,81.5,0,1,1,3,90,1,1,1,1,1,1,1,82.9,88.0,1
STU2895,21,Male,Computer Science,4,9.0,85.2,0,0,3,4,171,1,1,1,1,1,0,1,63.7,82.5,1
STU2896,21,Male,Information Technology,4,6.3,73.9,1,2,4,4,90,0,1,0,0,0,0,1,70.6,70.2,1
STU2897,20,Male,Electronics & Comm,3,8.52,60.8,0,0,0,0,15,0,1,0,1,1,0,1,72.6,58.7,1
STU2898,20,Male,Computer Science,4,8.5,83.3,1,0,2,2,100,1,1,1,0,0,0,1,88.5,79.3,1
STU2899,21,Female,Civil Eng,3,6.53,77.2,0,0,4,6,86,1,1,1,0,0,0,0,43.0,72.7,1
STU2900,21,Male,Information Technology,4,9.78,78.3,0,0,1,3,12,1,1,1,0,0,0,1,68.2,58.4,1
STU2901,19,Female,Mechanical Eng,4,7.85,88.9,0,3,4,0,39,0,1,0,0,1,1,1,59.0,79.6,1
STU2902,21,Female,Electrical Eng,4,8.32,85.6,0,1,2,2,37,1,1,0,0,0,1,0,60.5,70.5,1
STU2903,19,Male,Electrical Eng,3,5.92,97.2,2,1,0,5,20,1,0,0,1,1,1,1,56.1,40.1,0
STU2904,21,Male,Electronics & Comm,4,9.93,79.5,0,3,2,2,69,0,1,0,0,0,1,1,75.5,50.1,1
STU2905,20,Female,Electronics & Comm,3,6.25,71.1,2,0,2,4,106,1,1,0,0,1,0,0,33.7,45.1,0
STU2906,22,Female,Electronics & Comm,3,8.73,76.1,0,0,1,2,0,1,0,0,1,1,1,1,66.1,80.5,1
STU2907,20,Male,Electronics & Comm,3,6.51,82.2,0,1,2,0,3,0,0,1,1,0,0,1,42.5,54.5,0
STU2908,20,Male,Electronics & Comm,4,6.92,88.2,0,1,2,0,45,1,0,1,1,0,0,1,58.3,74.4,0
STU2909,20,Male,Civil Eng,4,8.47,63.3,4,1,2,0,11,1,0,0,0,0,1,0,65.0,97.6,1
STU2910,20,Female,Electrical Eng,4,8.73,78.1,0,0,0,1,97,1,1,0,1,1,0,1,62.3,76.9,1
STU2911,22,Male,Electrical Eng,4,6.2,94.1,5,1,3,5,44,1,0,1,0,0,0,1,77.5,58.7,0
STU2912,23,Female,Mechanical Eng,3,8.8,75.6,0,0,2,3,18,1,1,1,1,1,0,1,85.5,53.8,1
STU2913,20,Male,Computer Science,4,8.75,87.3,1,0,3,3,68,1,1,1,0,1,0,1,95.4,60.4,1
STU2914,20,Male,Computer Science,3,6.57,82.9,0,0,3,3,140,1,1,1,1,0,1,1,67.9,49.6,1
STU2915,21,Male,Information Technology,3,9.36,87.6,0,0,1,1,5,1,1,1,1,0,0,1,84.3,47.8,1
STU2916,22,Male,Electronics & Comm,3,6.0,69.9,0,1,0,1,86,1,0,1,0,0,1,1,88.5,52.9,1
STU2917,21,Male,Mechanical Eng,4,6.91,69.9,0,0,4,5,0,1,0,1,0,0,0,0,61.3,73.0,1
STU2918,20,Male,Information Technology,4,8.13,78.2,4,3,3,2,222,1,0,1,1,0,0,0,85.3,57.2,1
STU2919,20,Male,Electronics & Comm,4,6.66,62.7,0,3,1,2,7,1,0,0,0,1,1,1,37.5,61.6,1
STU2920,21,Male,Electronics & Comm,4,7.89,75.3,0,1,3,10,54,1,1,1,1,0,1,1,72.2,72.0,1
STU2921,19,Male,Computer Science,4,7.87,80.5,0,4,0,1,240,1,1,1,0,0,0,1,90.5,75.9,1
STU2922,21,Female,Electronics & Comm,3,7.39,95.8,0,4,0,4,23,1,1,1,1,0,0,1,69.4,36.1,1
STU2923,20,Male,Mechanical Eng,4,8.52,82.0,0,1,2,4,40,1,1,1,1,1,1,1,65.3,39.2,1
STU2924,21,Male,Computer Science,4,7.35,84.3,0,1,0,1,140,1,1,1,1,0,0,1,65.3,59.2,1
STU2925,19,Female,Electronics & Comm,4,7.85,89.6,0,3,5,0,23,1,1,0,1,1,1,1,88.6,48.3,1
STU2926,21,Other,Electronics & Comm,4,8.86,68.4,1,1,4,7,14,1,0,0,0,0,0,1,45.7,77.8,1
STU2927,21,Male,Computer Science,4,8.47,76.3,0,0,3,2,69,1,0,1,1,1,0,1,62.5,58.0,1
STU2928,21,Female,Computer Science,3,8.46,100.0,0,1,0,0,300,1,1,1,1,1,0,1,79.8,92.0,1
STU2929,19,Female,Civil Eng,4,6.34,77.2,0,0,2,2,62,1,1,1,1,0,1,1,72.5,57.7,1
STU2930,21,Female,Information Technology,4,8.18,89.2,3,0,2,2,33,1,0,1,1,1,0,0,84.6,69.6,1
STU2931,21,Male,Computer Science,3,6.63,87.6,0,0,2,3,44,1,1,1,0,0,1,1,77.6,55.0,1
STU2932,21,Female,Computer Science,4,6.19,63.2,2,0,1,6,44,1,0,0,0,0,0,1,61.4,72.3,0
STU2933,21,Male,Electronics & Comm,4,7.52,81.1,0,0,2,5,87,1,0,0,1,1,0,1,76.1,72.6,1
STU2934,21,Female,Electronics & Comm,3,6.61,79.5,0,2,2,6,77,1,0,0,0,1,0,0,49.5,78.3,1
STU2935,21,Female,Electronics & Comm,4,8.47,81.3,0,0,5,0,33,1,0,0,1,0,0,1,39.8,63.0,1
STU2936,20,Male,Computer Science,4,8.5,70.5,0,0,4,3,124,1,1,0,0,0,1,1,59.4,84.1,1
STU2937,21,Female,Mechanical Eng,3,5.51,66.8,1,0,2,1,65,0,0,0,0,1,0,1,69.1,69.5,0
STU2938,21,Male,Information Technology,3,6.69,73.2,0,1,3,1,7,1,1,0,1,1,0,0,56.6,55.4,1
STU2939,19,Female,Information Technology,3,5.99,77.0,2,4,1,4,140,1,1,1,1,0,0,0,70.4,55.5,1
STU2940,19,Male,Information Technology,4,7.09,89.8,0,0,1,2,79,0,1,1,1,0,0,1,68.8,75.9,1
STU2941,20,Male,Information Technology,4,8.1,96.2,0,0,4,5,60,1,1,1,1,0,1,1,42.0,84.0,1
STU2942,21,Male,Mechanical Eng,4,7.33,92.0,1,1,3,0,39,1,0,0,0,0,1,0,60.4,48.2,1
STU2943,21,Female,Civil Eng,3,6.95,86.6,0,1,1,4,35,0,1,0,0,0,1,1,81.2,76.3,1
STU2944,21,Male,Information Technology,3,9.03,68.0,0,0,2,0,94,1,1,1,0,1,0,1,74.8,42.7,1
STU2945,21,Male,Mechanical Eng,3,5.06,73.9,0,0,4,1,8,0,0,0,0,1,0,0,58.2,55.7,1
STU2946,20,Male,Electrical Eng,4,8.96,80.1,1,1,2,2,63,0,1,1,0,0,0,1,76.7,72.3,1
STU2947,20,Female,Civil Eng,4,7.0,71.7,1,0,1,1,23,0,1,0,0,0,1,0,92.6,52.3,1
STU2948,20,Female,Computer Science,4,7.51,83.8,5,3,5,2,86,1,1,1,1,0,0,0,62.1,87.0,1
STU2949,20,Male,Electronics & Comm,3,7.02,85.2,0,0,2,6,232,1,1,1,1,1,1,1,78.4,74.1,1
STU2950,19,Male,Computer Science,4,9.3,83.4,0,0,2,3,17,1,1,1,1,0,0,1,76.2,47.3,1
STU2951,20,Male,Mechanical Eng,4,6.25,88.3,1,2,1,1,20,0,1,0,0,1,1,1,61.3,74.8,1
STU2952,21,Male,Computer Science,3,7.61,69.0,0,2,4,1,106,1,1,1,0,0,0,1,52.1,45.2,1
STU2953,21,Male,Electronics & Comm,4,8.18,87.3,0,0,4,2,85,1,1,1,1,0,0,1,91.1,65.1,1
STU2954,23,Female,Information Technology,3,5.83,71.0,0,3,2,2,47,0,1,1,0,0,0,1,83.2,78.2,1
STU2955,22,Male,Information Technology,3,6.59,68.6,0,1,0,2,128,1,1,0,1,1,1,1,64.1,75.6,1
STU2956,21,Male,Electronics & Comm,3,7.44,83.3,0,0,2,1,100,1,1,0,0,0,1,1,85.0,63.7,1
STU2957,20,Male,Mechanical Eng,4,6.62,90.2,0,1,1,3,22,1,0,0,0,0,1,0,75.8,59.8,1
STU2958,21,Female,Electronics & Comm,4,6.7,82.9,0,0,1,0,14,1,1,1,0,1,0,1,84.9,47.6,1
STU2959,21,Female,Mechanical Eng,3,7.22,78.2,1,0,2,2,45,0,0,1,1,0,1,1,42.9,67.7,0
STU2960,20,Female,Computer Science,3,8.31,81.1,0,0,0,3,37,1,0,1,0,1,1,0,62.3,77.1,1
STU2961,20,Male,Electronics & Comm,4,7.22,79.4,0,1,5,1,19,1,1,1,0,1,0,1,90.0,96.0,1
STU2962,21,Male,Information Technology,4,8.79,66.7,4,2,0,4,37,1,1,1,1,0,1,0,100.0,58.2,0
STU2963,20,Male,Computer Science,4,6.5,65.6,0,1,2,2,45,1,1,1,1,0,0,0,62.5,77.7,1
STU2964,21,Male,Electronics & Comm,3,6.22,77.2,0,0,1,3,4,0,1,0,1,1,1,0,62.3,76.5,1
STU2965,21,Male,Electronics & Comm,3,9.72,78.8,5,1,3,2,16,1,1,0,0,0,0,0,77.6,57.9,0
STU2966,20,Female,Electronics & Comm,3,6.88,78.1,0,1,0,5,39,1,0,1,0,0,0,0,72.8,75.8,1
STU2967,20,Female,Electrical Eng,3,6.16,84.8,2,2,2,3,26,0,0,0,1,1,0,1,75.5,52.8,1
STU2968,20,Female,Electronics & Comm,4,5.68,75.8,1,0,3,1,43,1,1,0,0,0,0,1,37.7,68.9,0
STU2969,19,Male,Computer Science,4,8.78,83.6,0,1,5,1,19,1,1,1,0,0,0,1,64.7,61.8,1
STU2970,19,Female,Computer Science,4,7.22,76.6,0,1,3,0,29,1,1,0,0,0,1,0,79.3,71.7,1
STU2971,21,Male,Electronics & Comm,4,7.32,96.2,0,1,0,1,174,1,1,1,1,1,0,1,35.0,72.8,1
STU2972,20,Male,Computer Science,3,7.42,78.8,0,0,0,9,262,1,1,1,1,0,1,1,45.4,57.1,1
STU2973,21,Female,Computer Science,3,8.71,100.0,1,0,3,2,196,1,1,1,0,0,0,1,43.2,64.9,1
STU2974,20,Male,Information Technology,4,7.4,81.5,0,1,1,5,8,1,1,1,1,1,1,1,77.1,63.1,1
STU2975,22,Male,Electronics & Comm,3,10.0,75.9,0,2,2,1,14,1,1,0,1,0,0,1,55.0,48.7,1
STU2976,20,Male,Information Technology,3,7.75,69.0,0,1,5,2,291,1,1,1,1,1,1,1,51.2,59.5,1
STU2977,20,Female,Electrical Eng,4,8.77,63.6,1,3,3,7,15,1,1,1,0,1,0,1,68.8,56.3,1
STU2978,22,Female,Electronics & Comm,3,8.49,68.1,0,0,4,0,22,0,1,1,0,0,0,1,50.6,48.1,1
STU2979,21,Male,Information Technology,3,7.56,69.2,1,1,4,2,25,1,0,1,0,1,0,1,74.3,52.9,1
